TDP (W),Die Size (mm^2),Process Size (nm),Transistors (million),Freq (MHz),0,1,2,3,4,Type,Foundry
0.9970809949544726,0.5153385593667176,-0.9474776587199223,2.907900267463004,2.0244190507506032,0.0,0.0,1.0,0.0,0.0,0,1
-0.9867067159775745,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,-0.377720867360379,0.0,0.0,1.0,0.0,0.0,0,1
0.3760691897931361,0.6872387568969682,0.7568409432108927,-0.536340348178976,1.1929090790968018,1.0,0.0,0.0,0.0,0.0,0,8
0.47957115732002553,0.061030894465340706,-0.2522950710902478,-0.5039938198190295,1.3776890727976465,1.0,0.0,0.0,0.0,0.0,0,8
-1.1419596672679087,-1.6948068374507914,-0.2522950710902478,-0.6160989112582963,-0.2853308705099566,0.0,0.0,1.0,0.0,0.0,0,1
1.5145908325889197,-1.105434731632789,-1.1044543720556552,1.0468671289455311,1.3776890727976465,1.0,0.0,0.0,0.0,0.0,0,6
-0.9004550763718334,-0.5651769679662868,-0.9474776587199223,-0.060890691600583594,-0.008160879958689434,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,0.34343836183646687,-0.9474776587199223,1.489970257163977,1.3776890727976465,0.0,0.0,1.0,0.0,0.0,0,1
-0.3829452387373863,-0.09859071752703494,-1.1044543720556552,3.7054858982562067,1.6548590633489138,1.0,0.0,0.0,0.0,0.0,0,6
1.9458490306176257,-1.105434731632789,-1.1044543720556552,1.0468671289455311,0.9157390885455345,1.0,0.0,0.0,0.0,0.0,0,6
-0.08968966407786629,0.8100246122757188,0.7568409432108927,-0.536340348178976,1.0081290853959568,1.0,0.0,0.0,0.0,0.0,0,8
-0.6071995017123134,-1.0317632184055388,1.6538507337007953,-0.6174282206429517,-0.10055087680911183,0.0,0.0,1.0,0.0,0.0,0,1
-0.3829452387373863,-0.1845408162921603,-0.9474776587199223,-0.360428406276253,1.1005190822463793,0.0,0.0,1.0,0.0,0.0,0,1
0.25531689434509847,0.3557169473743419,1.6538507337007953,-0.589955826693408,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
0.22081623850280196,-0.049476375375534745,-0.7680757006219417,-0.016580378778739007,0.5461791011438449,0.0,0.0,1.0,0.0,0.0,0,1
0.9970809949544726,0.5153385593667176,-0.9474776587199223,2.907900267463004,1.9320290539001808,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,0.7854674411999686,-0.9474776587199223,-0.114949273243234,1.1929090790968018,0.0,0.0,1.0,0.0,0.0,0,1
-0.7279517971603511,-0.5651769679662868,-0.7680757006219417,-0.6090092612068012,0.9157390885455345,0.0,0.0,1.0,0.0,0.0,0,1
-0.865954420529537,-0.5651769679662868,-0.7680757006219417,-0.41360078166246655,0.7309590948446897,0.0,0.0,1.0,0.0,0.0,0,1
-0.9004550763718334,-0.5037840402769116,-0.9474776587199223,0.027729934043105583,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
1.6870941118004021,0.883696125502969,-0.9474776587199223,2.907900267463004,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
-0.0034380244721251073,-0.09859071752703494,0.7568409432108927,-0.5686868765389226,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
0.6520744365315079,0.34343836183646687,-1.1044543720556552,1.489970257163977,1.747249060199336,1.0,0.0,0.0,0.0,0.0,0,6
-1.090208683504464,-1.2036634159357895,-0.5438232529994661,-0.5589386077181168,0.08422911689173296,0.0,0.0,1.0,0.0,0.0,0,1
2.032100670223367,2.308012047896475,-1.0371786377689125,1.2741790337215937,0.7309590948446897,0.0,0.0,1.0,0.0,0.0,0,1
3.6708818227324493,-1.105434731632789,-1.1044543720556552,1.0468671289455311,0.8695440901203233,1.0,0.0,0.0,0.0,0.0,0,6
-0.03793868031442158,0.7854674411999686,-0.9474776587199223,-0.114949273243234,1.4700790696480688,0.0,0.0,1.0,0.0,0.0,0,1
3.6708818227324493,-1.105434731632789,-1.1044543720556552,1.0468671289455311,2.209199044451448,1.0,0.0,0.0,0.0,0.0,0,6
-0.9004550763718334,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,0.08422911689173296,0.0,0.0,1.0,0.0,0.0,0,1
0.3760691897931361,0.6872387568969682,0.7568409432108927,-0.5686868765389226,0.4537891042934225,1.0,0.0,0.0,0.0,0.0,0,8
-0.12419031992016276,-0.049476375375534745,-0.7680757006219417,-0.016580378778739007,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
0.16906525473935727,-0.38099818489816106,-0.7680757006219417,-0.6005903017706506,1.747249060199336,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,0.5644529015182177,-0.9923281482444174,1.5520046951145594,0.7309590948446897,1.0,0.0,0.0,0.0,0.0,0,0
-1.1074590114256122,-1.2036634159357895,0.7568409432108927,-0.5589386077181168,-0.6548908579116461,0.0,0.0,1.0,0.0,0.0,0,1
-0.7279517971603511,-0.09859071752703494,-1.1044543720556552,3.7054858982562067,0.5461791011438449,1.0,0.0,0.0,0.0,0.0,0,6
-0.03793868031442158,0.7854674411999686,-0.9474776587199223,-0.114949273243234,1.1005190822463793,0.0,0.0,1.0,0.0,0.0,0,1
1.169584274165955,0.6012886581318428,0.7568409432108927,-0.5483041326408741,1.8396390570497585,0.0,0.0,1.0,0.0,0.0,0,1
-0.7279517971603511,-0.4792268692011615,-0.9474776587199223,-0.5864110016676605,0.5461791011438449,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,0.7854674411999686,-0.9474776587199223,-0.114949273243234,2.1168090476010257,0.0,0.0,1.0,0.0,0.0,0,1
-0.6934511413180545,-0.9089773630267882,0.1962098241547035,-0.570016185923578,0.3299865085138565,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,1.0064819808817196,-0.5438232529994661,-0.114949273243234,1.747249060199336,1.0,0.0,0.0,0.0,0.0,0,8
-0.6244498296334616,-0.9089773630267882,0.1962098241547035,-0.570016185923578,0.6071564990651237,0.0,0.0,1.0,0.0,0.0,0,1
-0.2794432712104969,-0.17226223075428523,-0.9474776587199223,-0.016580378778739007,1.8396390570497585,0.0,0.0,1.0,0.0,0.0,0,1
0.5658227969257666,1.0064819808817196,-0.5438232529994661,-0.114949273243234,1.9320290539001808,1.0,0.0,0.0,0.0,0.0,0,8
0.01381230344902313,-1.0317632184055388,1.6538507337007953,-0.6205299425404808,0.5766678001044843,1.0,0.0,0.0,0.0,0.0,0,8
0.3760691897931361,0.3557169473743419,1.6538507337007953,-0.6063506424374905,0.4537891042934225,1.0,0.0,0.0,0.0,0.0,0,8
0.47957115732002553,-0.29504808613303574,0.1962098241547035,-0.4703179820744276,1.747249060199336,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,-0.4055553559739112,-0.5438232529994661,-0.41360078166246655,-0.008160879958689434,0.0,0.0,1.0,0.0,0.0,0,1
-1.090208683504464,-1.6948068374507914,-0.2522950710902478,-0.6160989112582963,-0.19294087365953422,0.0,0.0,1.0,0.0,0.0,0,1
-1.0039570438987229,1.0064819808817196,-0.5438232529994661,-0.114949273243234,-0.4239158657855902,1.0,0.0,0.0,0.0,0.0,0,8
-0.7279517971603511,-0.4792268692011615,-0.9474776587199223,-0.5864110016676605,0.08422911689173296,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,0.7854674411999686,-0.9923281482444174,-0.114949273243234,1.8396390570497585,1.0,0.0,0.0,0.0,0.0,0,0
0.1000639430547643,-0.22137657290578544,1.6538507337007953,-0.6125540862325487,1.1005190822463793,0.0,0.0,1.0,0.0,0.0,0,1
-0.08968966407786629,0.8100246122757188,0.7568409432108927,-0.536340348178976,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
-0.5554485179488686,-0.7493557510344125,0.7568409432108927,-0.6010334048988691,0.26900911059257776,1.0,0.0,0.0,0.0,0.0,0,8
-0.5554485179488686,-0.049476375375534745,-0.7680757006219417,0.018867871478736666,1.285299075947224,0.0,0.0,1.0,0.0,0.0,0,1
-0.3829452387373863,0.7854674411999686,-0.5438232529994661,-0.114949273243234,0.08422911689173296,1.0,0.0,0.0,0.0,0.0,0,8
-0.5554485179488686,-1.0194846328676637,-0.5438232529994661,-0.4676593633051169,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
-0.6071995017123134,-1.0317632184055388,-0.6335242320484564,-0.6174282206429517,0.17661911374215536,1.0,0.0,0.0,0.0,0.0,0,8
-0.2276922874470522,0.1592595787683411,-0.7680757006219417,-0.016580378778739007,1.6548590633489138,0.0,0.0,1.0,0.0,0.0,0,1
-0.7279517971603511,-0.4792268692011615,-0.9474776587199223,-0.5864110016676605,0.26900911059257776,0.0,0.0,1.0,0.0,0.0,0,1
-0.9004550763718334,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,0.17661911374215536,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,-0.6511270667314122,0.1962098241547035,-0.5629265358720827,0.5766678001044843,0.0,0.0,1.0,0.0,0.0,0,1
0.01381230344902313,-0.17226223075428523,2.7751129718131735,-0.6205299425404808,0.08422911689173296,1.0,0.0,0.0,0.0,0.0,0,8
-0.6244498296334616,-1.0317632184055388,1.6538507337007953,-0.6174282206429517,-0.10055087680911183,0.0,0.0,1.0,0.0,0.0,0,1
-0.08968966407786629,0.3557169473743419,1.6538507337007953,-0.5903989298216265,0.26900911059257776,1.0,0.0,0.0,0.0,0.0,0,8
0.34156853395083964,-0.049476375375534745,-0.7680757006219417,-0.016580378778739007,2.0244190507506032,0.0,0.0,1.0,0.0,0.0,0,1
0.47957115732002553,1.4853468168588464,0.1962098241547035,-0.4375283505862626,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
0.47957115732002553,-0.049476375375534745,-0.9474776587199223,-0.016580378778739007,1.9320290539001808,0.0,0.0,1.0,0.0,0.0,0,1
2.118352309829108,2.4799122454267253,-0.9474776587199223,1.578590882807666,2.209199044451448,0.0,0.0,1.0,0.0,0.0,0,1
0.01381230344902313,-1.0317632184055388,1.6538507337007953,-0.6205299425404808,0.26900911059257776,1.0,0.0,0.0,0.0,0.0,0,8
-0.5554485179488686,0.34343836183646687,-0.9923281482444174,1.489970257163977,1.747249060199336,1.0,0.0,0.0,0.0,0.0,0,0
0.35881886187198786,-0.6388484811935371,0.7568409432108927,-0.5815368672572575,1.5624690664984913,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,-0.12314788860278504,-0.9474776587199223,-0.5722317015646702,1.5624690664984913,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,-1.0685989750191638,0.1962098241547035,-0.5903989298216265,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
-0.7279517971603511,-0.09859071752703494,-1.1044543720556552,3.7054858982562067,0.5461791011438449,1.0,0.0,0.0,0.0,0.0,0,6
3.153371985098002,0.6012886581318428,-0.9923281482444174,7.870655303509597,1.3776890727976465,1.0,0.0,0.0,0.0,0.0,0,0
-0.21044195952590394,-0.859863020875288,0.7568409432108927,-0.5336817294096654,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
-1.1247093393467604,-1.2159420014736644,-0.2522950710902478,-0.5748903203339808,-0.4701108642108014,0.0,0.0,1.0,0.0,0.0,0,1
2.7221137870692966,-1.105434731632789,-1.0371786377689125,1.0468671289455311,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
-1.0384576997410193,-1.2036634159357895,-0.2522950710902478,-0.5824230735136944,0.30042170952172137,0.0,0.0,1.0,0.0,0.0,0,1
0.031062631370171366,-0.38099818489816106,-0.7680757006219417,-0.6005903017706506,1.4700790696480688,0.0,0.0,1.0,0.0,0.0,0,1
1.083332634560214,-0.049476375375534745,-0.7680757006219417,-0.016580378778739007,2.0244190507506032,0.0,0.0,1.0,0.0,0.0,0,1
-0.08968966407786629,-0.24593374398153553,0.7568409432108927,-0.6063506424374905,0.4537891042934225,1.0,0.0,0.0,0.0,0.0,0,8
-0.03793868031442158,0.34343836183646687,-0.9923281482444174,1.489970257163977,1.747249060199336,1.0,0.0,0.0,0.0,0.0,0,0
-0.03793868031442158,1.4853468168588464,0.1962098241547035,-0.4375283505862626,0.5461791011438449,1.0,0.0,0.0,0.0,0.0,0,8
-0.03793868031442158,0.7854674411999686,-0.5438232529994661,-0.114949273243234,1.1929090790968018,1.0,0.0,0.0,0.0,0.0,0,8
-0.0034380244721251073,0.6504030002833431,2.7751129718131735,-0.6183144268993885,0.26900911059257776,0.0,0.0,1.0,0.0,0.0,0,1
0.30706787810854314,0.3557169473743419,0.7568409432108927,-0.589955826693408,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
0.2898175501873949,-0.6756842378071622,0.7568409432108927,-0.5815368672572575,1.0635630835062104,0.0,0.0,1.0,0.0,0.0,0,1
-0.3829452387373863,-0.049476375375534745,-0.7680757006219417,-0.016580378778739007,1.1929090790968018,0.0,0.0,1.0,0.0,0.0,0,1
0.7383260761372491,-0.22137657290578544,1.6538507337007953,-0.6125540862325487,0.9406843876951485,0.0,0.0,1.0,0.0,0.0,0,1
-0.12419031992016276,-0.4055553559739112,1.6538507337007953,-0.6125540862325487,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
4.015888381155414,2.283454876820725,-0.7680757006219417,1.578590882807666,-0.2391358720847454,0.0,0.0,1.0,0.0,0.0,0,1
-0.2794432712104969,-0.17226223075428523,-0.9474776587199223,-0.016580378778739007,2.3015890413018703,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,1.285299075947224,0.0,0.0,1.0,0.0,0.0,0,1
-0.7797027809237957,-0.4792268692011615,0.7568409432108927,-0.5864110016676605,0.08422911689173296,1.0,0.0,0.0,0.0,0.0,0,8
-0.3829452387373863,-1.0685989750191638,0.1962098241547035,-0.5828661766419129,0.7309590948446897,1.0,0.0,0.0,0.0,0.0,0,8
-1.1247093393467604,-1.2159420014736644,-0.2522950710902478,-0.5748903203339808,0.36139910744300013,0.0,0.0,1.0,0.0,0.0,0,1
-0.9004550763718334,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,0.08422911689173296,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,-1.0072060473297886,-0.2522950710902478,-0.5358972450507576,1.3776890727976465,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,0.1592595787683411,-0.7680757006219417,-0.016580378778739007,1.1005190822463793,0.0,0.0,1.0,0.0,0.0,0,1
-0.8487040926083887,-1.093156146094914,-0.3644212949014856,-0.4375283505862626,-0.026638879328773915,1.0,0.0,0.0,0.0,0.0,0,8
-0.5554485179488686,1.0064819808817196,-0.6335242320484564,-0.114949273243234,1.3776890727976465,1.0,0.0,0.0,0.0,0.0,0,8
-0.6071995017123134,-0.4055553559739112,1.6538507337007953,-0.6125540862325487,0.4537891042934225,0.0,0.0,1.0,0.0,0.0,0,1
0.22081623850280196,0.9205318821165942,-0.5438232529994661,-0.11849409826898157,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,0.9157390885455345,0.0,0.0,1.0,0.0,0.0,0,1
0.8245777157429902,1.865982968532973,-0.5438232529994661,0.4265227494397069,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
0.47957115732002553,0.34343836183646687,-0.9474776587199223,1.489970257163977,1.9320290539001808,1.0,0.0,0.0,0.0,0.0,0,0
-0.5554485179488686,-0.5651769679662868,-0.7680757006219417,-0.016580378778739007,0.8233490916951121,0.0,0.0,1.0,0.0,0.0,0,1
-0.9004550763718334,0.5644529015182177,-0.9923281482444174,1.5520046951145594,1.0081290853959568,1.0,0.0,0.0,0.0,0.0,0,0
0.08281361513361607,-0.46694828366328645,-0.9474776587199223,-0.016580378778739007,1.747249060199336,0.0,0.0,1.0,0.0,0.0,0,1
-0.4691968783431275,-0.5406197968905367,2.7751129718131735,-0.6205299425404808,-0.7472808547620686,1.0,0.0,0.0,0.0,0.0,0,8
-0.6071995017123134,-0.24593374398153553,1.6538507337007953,-0.6063506424374905,0.08422911689173296,1.0,0.0,0.0,0.0,0.0,0,8
0.6520744365315079,0.34343836183646687,-0.9923281482444174,1.489970257163977,2.0244190507506032,1.0,0.0,0.0,0.0,0.0,0,0
-0.3829452387373863,0.5644529015182177,-0.9474776587199223,1.5564357263967439,1.7010540617741248,1.0,0.0,0.0,0.0,0.0,0,0
-0.3829452387373863,0.061030894465340706,-0.2522950710902478,-0.5039938198190295,0.9157390885455345,1.0,0.0,0.0,0.0,0.0,0,8
0.47957115732002553,0.638124414745468,-0.5438232529994661,-0.12292512955116602,1.285299075947224,0.0,0.0,1.0,0.0,0.0,0,1
0.9970809949544726,1.8537043829950979,-0.5438232529994661,-0.10520100442242819,1.8396390570497585,1.0,0.0,0.0,0.0,0.0,0,8
0.9970809949544726,1.1538250073362202,-0.9474776587199223,-0.3010525870949813,2.1168090476010257,0.0,0.0,1.0,0.0,0.0,0,1
1.2558359137716961,1.8537043829950979,-0.5438232529994661,0.4265227494397069,1.1929090790968018,1.0,0.0,0.0,0.0,0.0,0,8
0.47957115732002553,0.19609533538196625,0.7568409432108927,-0.5336817294096654,0.6385690979942673,1.0,0.0,0.0,0.0,0.0,0,8
-0.865954420529537,-0.4055553559739112,-0.5438232529994661,-0.41360078166246655,-0.10055087680911183,0.0,0.0,1.0,0.0,0.0,0,1
0.9970809949544726,2.2343405346692244,-0.2522950710902478,-0.23635953037508817,1.6548590633489138,1.0,0.0,0.0,0.0,0.0,0,8
-0.6762008133969063,-0.5037840402769116,-0.9474776587199223,-0.060890691600583594,0.9157390885455345,0.0,0.0,1.0,0.0,0.0,0,1
-0.2276922874470522,0.1592595787683411,-0.7680757006219417,-0.016580378778739007,1.747249060199336,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,-0.049476375375534745,-0.7680757006219417,0.018867871478736666,0.6385690979942673,0.0,0.0,1.0,0.0,0.0,0,1
-0.5554485179488686,0.34343836183646687,-0.9474776587199223,1.489970257163977,0.7309590948446897,0.0,0.0,1.0,0.0,0.0,0,1
-0.0034380244721251073,-0.602012724579912,0.7568409432108927,-0.589955826693408,0.26900911059257776,1.0,0.0,0.0,0.0,0.0,0,8
-0.9004550763718334,-0.5651769679662868,-0.9474776587199223,-0.060890691600583594,0.6385690979942673,0.0,0.0,1.0,0.0,0.0,0,1
0.2898175501873949,-0.6756842378071622,0.7568409432108927,-0.5815368672572575,1.3157877749078635,0.0,0.0,1.0,0.0,0.0,0,1
0.25531689434509847,0.3557169473743419,1.6538507337007953,-0.589955826693408,0.08422911689173296,1.0,0.0,0.0,0.0,0.0,0,8
-0.03793868031442158,0.7854674411999686,-0.9474776587199223,-0.114949273243234,1.8396390570497585,0.0,0.0,1.0,0.0,0.0,0,1
1.169584274165955,0.6012886581318428,0.7568409432108927,-0.5483041326408741,1.1929090790968018,0.0,0.0,1.0,0.0,0.0,0,1
-0.03793868031442158,-1.0072060473297886,-0.2522950710902478,-0.5358972450507576,1.4395903706874296,0.0,0.0,1.0,0.0,0.0,0,1
0.47957115732002553,-0.049476375375534745,-0.9474776587199223,-0.016580378778739007,1.9320290539001808,0.0,0.0,1.0,0.0,0.0,0,1
0.47957115732002553,1.1538250073362202,-0.2522950710902478,-0.3010525870949813,1.0081290853959568,1.0,0.0,0.0,0.0,0.0,0,8
2.98086870588652,-1.105434731632789,-1.1044543720556552,1.0468671289455311,1.8396390570497585,1.0,0.0,0.0,0.0,0.0,0,6
